Code,Name,ListingDate,Shares,ListingBoard,Sector,LastPrice,MarketCap,MinutesFirstAdded,MinutesLastUpdated,HourlyFirstAdded,HourlyLastUpdated,DailyFirstAdded,DailyLastUpdated
SHIP,Sillo Maritime Perdana Tbk.,2016-06-16,2719790000.0,Pengembangan,Energy,920,2502206800000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2016-06-16,2023-01-06
SICO,Sigma Energy Compressindo Tbk.,2022-04-08,910000000.0,Pengembangan,Energy,146,132860000000.0,2022-04-08 09:00:00,2023-01-06 15:59:00,2022-04-08 09:00:00,2023-01-06 15:00:00,2022-04-08,2023-01-06
SIDO,Industri Jamu dan Farmasi Sido,2013-12-18,30000000000.0,Utama,Healthcare,745,22350000000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2013-12-18,2023-01-06
SILO,Siloam International Hospitals,2013-09-12,13006125000.0,Utama,Healthcare,1275,16582809375000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2013-09-12,2023-01-06
SIMA,Siwani Makmur Tbk,1994-06-03,442589871.0,Pengembangan,Basic Materials,50,22129493550.0,,,,,2001-04-16,2023-01-06
SIMP,Salim Ivomas Pratama Tbk.,2011-06-09,15816310000.0,Utama,Consumer Non-Cyclicals,410,6484687100000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2011-06-09,2023-01-06
SINI,Singaraja Putra Tbk.,2019-11-08,471826150.0,Pengembangan,Industrials,1325,625169648750.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2019-11-08,2023-01-06
SIPD,Sreeya Sewu Indonesia Tbk.,1996-12-27,1339102579.0,Pengembangan,Consumer Non-Cyclicals,1400,1874743610600.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06
SKBM,Sekar Bumi Tbk.,2012-09-28,1730103217.0,Pengembangan,Consumer Non-Cyclicals,372,643598396724.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2012-09-28,2023-01-06
SKLT,Sekar Laut Tbk.,1993-09-08,690740500.0,Pengembangan,Consumer Non-Cyclicals,1950,1346943975000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06
SKRN,Superkrane Mitra Utama Tbk.,2018-10-11,1500000000.0,Pengembangan,Industrials,452,678000000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2018-10-11,2023-01-06
SKYB,Northcliff Citranusa Indonesia,2010-07-07,585000000.0,Pengembangan,Technology,51,29835000000.0,,,,,2010-07-07,2023-01-06
SLIS,Gaya Abadi Sempurna Tbk.,2019-10-07,2000000000.0,Pengembangan,Consumer Cyclicals,270,540000000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2019-10-07,2023-01-06
SMAR,Smart Tbk.,1992-11-20,2872193366.0,Pengembangan,Consumer Non-Cyclicals,4980,14303522962680.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06
SMBR,Semen Baturaja (Persero) Tbk.,2013-06-28,9932534336.0,Utama,Basic Materials,388,3853823322368.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2013-06-28,2023-01-06
SMCB,Solusi Bangun Indonesia Tbk.,1977-08-10,9019381973.0,Utama,Basic Materials,1400,12627134762200.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06
SMDM,Suryamas Dutamakmur Tbk.,1995-10-12,4772138237.0,Pengembangan,Properties & Real Estate,174,830352053238.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06
SMDR,Samudera Indonesia  Tbk.,1999-07-05,3275120000.0,Utama,Transportation & Logistic,1840,6026220800000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06
SMGR,Semen Indonesia (Persero) Tbk.,1991-07-08,5931520000.0,Utama,Basic Materials,7075,41965504000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06
SMKL,Satyamitra Kemas Lestari Tbk.,2019-07-11,3405598451.0,Utama,Basic Materials,246,837777218946.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2019-07-11,2023-01-06
SMKM,Sumber Mas Konstruksi Tbk.,2022-03-09,1253000000.0,Akselerasi,Infrastructures,630,789390000000.0,2022-03-09 09:00:00,2023-01-06 15:59:00,2022-03-09 09:00:00,2023-01-06 15:00:00,2022-03-09,2023-01-06
SMMA,Sinarmas Multiartha Tbk.,1995-07-05,6367664717.0,Utama,Financials,12150,77367126311550.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06
SMMT,Golden Eagle Energy Tbk.,1997-12-01,3150000000.0,Pengembangan,Energy,640,2016000000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06
SMRA,Summarecon Agung Tbk.,1990-05-07,16508568358.0,Utama,Properties & Real Estate,560,9244798280480.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06
SMRU,SMR Utama Tbk.,2011-10-10,12499385782.0,Pengembangan,Energy,50,624969289100.0,,,,,2011-10-10,2023-01-06
SMSM,Selamat Sempurna Tbk.,1996-09-09,5758675440.0,Utama,Consumer Cyclicals,1545,8897153554800.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06
SNLK,Sunter Lakeside Hotel Tbk.,2021-03-29,450000000.0,Pengembangan,Consumer Cyclicals,695,312750000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2021-03-29 09:00:00,2023-01-06 15:00:00,2021-03-29,2023-01-06
SOCI,Soechi Lines Tbk.,2014-12-03,7059000000.0,Utama,Energy,176,1242384000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2014-12-03,2023-01-06
SOFA,Boston Furniture Industries Tb,2020-07-07,1653574499.0,Akselerasi,Consumer Cyclicals,28,46300085972.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-07-07 09:00:00,2023-01-06 15:00:00,2020-07-07,2023-01-06
SOHO,Soho Global Health Tbk.,2020-09-08,1269168239.0,Utama,Healthcare,5600,7107342138400.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-09-08 09:00:00,2023-01-06 15:00:00,2020-09-08,2023-01-06
SONA,Sona Topas Tourism Industry Tb,1992-07-21,331200000.0,Utama,Consumer Cyclicals,4400,1457280000000.0,2021-11-01 09:00:00,2022-12-09 15:59:00,2020-04-16 09:00:00,2022-12-09 16:00:00,2001-04-16,2023-01-06
SOSS,Shield On Service Tbk.,2018-11-06,660098805.0,Pengembangan,Industrials,400,264039522000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2018-11-06,2023-01-06
SOTS,Satria Mega Kencana Tbk.,2018-12-10,1000000075.0,Pengembangan,Consumer Cyclicals,320,320000024000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2018-12-10,2023-01-06
SOUL,Mitra Tirta Buwana Tbk.,2023-01-06 00:00:00,1082500000.0,Akselerasi,Consumer Non-Cyclicals,99,107167500000.0,2023-01-06 09:00:00,2023-01-06 15:59:00,2023-01-06 09:00:00,2023-01-06 15:00:00,2023-01-06,2023-01-06
SPMA,Suparma Tbk.,1994-11-16,2791233198.0,Utama,Basic Materials,482,1345374401436.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06
SPTO,Surya Pertiwi Tbk.,2018-05-14,2700000000.0,Pengembangan,Industrials,545,1471500000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2018-05-14,2023-01-06
SQMI,Wilton Makmur Indonesia Tbk.,2004-07-15,15537591429.0,Pengembangan,Basic Materials,59,916717894311.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2004-07-15,2023-01-06
SRAJ,Sejahteraraya Anugrahjaya Tbk.,2011-04-11,12000705445.0,Utama,Healthcare,600,7200423267000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2011-04-11,2023-01-06
SRIL,Sri Rejeki Isman Tbk.,2013-06-17,20452176844.0,Utama,Consumer Cyclicals,146,2986017819224.0,,,2020-04-16 09:00:00,2022-04-15 16:00:00,2013-06-17,2023-01-06
SRSN,Indo Acidatama Tbk,1993-01-11,6020000000.0,Utama,Basic Materials,52,313040000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06
SRTG,Saratoga Investama Sedaya Tbk.,2013-06-26,13564835000.0,Utama,Financials,2360,32013010600000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2013-06-26,2023-01-06
SSIA,Surya Semesta Internusa Tbk.,1997-03-27,4705249440.0,Utama,Infrastructures,260,1223364854400.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06
SSMS,Sawit Sumbermas Sarana Tbk.,2013-12-12,9525000000.0,Utama,Consumer Non-Cyclicals,1510,14382750000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2013-12-12,2023-01-06
SSTM,Sunson Textile Manufacture Tbk,1997-08-20,1170909181.0,Pengembangan,Consumer Cyclicals,790,925018252990.0,2021-11-01 09:00:00,2022-12-30 15:59:00,2020-04-16 09:00:00,2022-12-30 15:00:00,2001-04-16,2023-01-06
STAA,Sumber Tani Agung Resources Tb,2022-03-10,10903372600.0,Utama,Consumer Non-Cyclicals,1025,11175956915000.0,2022-03-10 09:00:00,2023-01-06 15:59:00,2022-03-10 09:00:00,2023-01-06 15:00:00,2022-03-10,2023-01-06
STAR,Buana Artha Anugerah Tbk.,2011-07-13,4800000602.0,Utama,Financials,139,667200083678.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2011-07-13,2023-01-06
STTP,Siantar Top Tbk.,1996-12-16,1310000000.0,Pengembangan,Consumer Non-Cyclicals,7600,9956000000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06
SUGI,Sugih Energy Tbk.,2002-06-19,24811541414.0,Pengembangan,Energy,,,,,,,,
SULI,SLJ Global Tbk.,1994-03-21,3986916802.0,Utama,Basic Materials,142,566142185884.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06
SUPR,Solusi Tunas Pratama Tbk.,2011-10-11,1137579698.0,Pengembangan,Infrastructures,34000,38677709732000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2011-10-11,2023-01-06
SURE,Super Energy Tbk.,2018-10-05,1497576771.0,Pengembangan,Energy,1720,2575832046120.0,2021-11-01 09:00:00,2022-12-30 15:59:00,2020-04-16 09:00:00,2022-12-30 15:00:00,2018-10-05,2023-01-06
SWAT,Sriwahana Adityakarta Tbk.,2018-06-08,3019200000.0,Pengembangan,Basic Materials,50,150960000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2018-06-08,2023-01-06
SWID,Saraswanti Indoland Developmen,2022-07-07,5385000000.0,Pengembangan,Properties & Real Estate,100,538500000000.0,2022-07-07 09:00:00,2023-01-06 15:59:00,2022-07-07 09:00:00,2023-01-06 15:00:00,2022-07-07,2023-01-06
TALF,Tunas Alfin Tbk.,2014-01-17,1353435000.0,Pengembangan,Basic Materials,312,422271720000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2014-01-17,2023-01-06
TAMA,Lancartama Sejati Tbk.,2020-02-10,1000000005.0,Pengembangan,Infrastructures,50,50000000250.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2020-02-10,2023-01-06
TAMU,Pelayaran Tamarin Samudra Tbk.,2017-05-10,37500000000.0,Pengembangan,Energy,50,1875000000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2017-05-10,2023-01-06
TAPG,Triputra Agro Persada Tbk.,2021-04-12,19852540000.0,Utama,Consumer Non-Cyclicals,610,12110049400000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2021-04-12 09:00:00,2023-01-06 15:00:00,2021-04-12,2023-01-06
TARA,Agung Semesta Sejahtera Tbk.,2014-07-11,10069645750.0,Utama,Properties & Real Estate,50,503482287500.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2014-07-11,2023-01-06
TAXI,Express Transindo Utama Tbk.,2012-11-02,10223647156.0,Utama,Transportation & Logistic,50,511182357800.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2012-11-02,2023-01-06
TAYS,Jaya Swarasa Agung Tbk.,2021-12-06,1098920000.0,Pengembangan,Consumer Non-Cyclicals,540,593416800000.0,2021-12-06 09:00:00,2023-01-06 15:59:00,2021-12-06 09:00:00,2023-01-06 15:00:00,2021-12-06,2023-01-06
TBIG,Tower Bersama Infrastructure T,2010-10-26,22656999445.0,Utama,Infrastructures,2130,48259408817850.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2010-10-26,2023-01-06
TBLA,Tunas Baru Lampung Tbk.,2000-02-14,5342098939.0,Utama,Consumer Non-Cyclicals,690,3686048267910.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06
TBMS,Tembaga Mulia Semanan Tbk.,1990-05-23,367340000.0,Pengembangan,Basic Materials,1575,578560500000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06
TCID,Mandom Indonesia Tbk.,1993-09-30,201066667.0,Utama,Consumer Non-Cyclicals,6225,1251640002075.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06
TCPI,Transcoal Pacific Tbk.,2018-07-06,5000000000.0,Pengembangan,Energy,7600,38000000000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2018-07-06,2023-01-06
TDPM,Tridomain Performance Material,2018-04-09,10485050500.0,Utama,Basic Materials,119,1247721009500.0,,,2020-04-16 09:00:00,2022-04-15 16:00:00,2018-04-09,2023-01-06
TEBE,Dana Brata Luhur Tbk.,2019-11-18,1285000000.0,Pengembangan,Energy,805,1034425000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2019-11-18,2023-01-06
TECH,Indosterling Technomedia Tbk.,2020-06-04,1256300000.0,Pengembangan,Technology,3300,4145790000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-06-04 09:00:00,2023-01-06 15:00:00,2020-06-04,2023-01-06
TELE,Tiphone Mobile Indonesia Tbk.,2012-01-12,7302194889.0,Utama,Consumer Cyclicals,50,365109744450.0,2022-06-06 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2012-01-12,2023-01-06
TFAS,Telefast Indonesia Tbk.,2019-09-17,1666666500.0,Pengembangan,Technology,3480,5799999420000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2019-09-17,2023-01-06
TFCO,Tifico Fiber Indonesia Tbk.,1980-02-26,4823076400.0,Pengembangan,Consumer Cyclicals,670,3231461188000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06
TGKA,Tigaraksa Satria Tbk.,1990-06-11,918492750.0,Pengembangan,Consumer Non-Cyclicals,7000,6429449250000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06
TGRA,Terregra Asia Energy Tbk.,2017-05-16,2750000000.0,Utama,Infrastructures,50,137500000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2017-05-16,2023-01-06
TIFA,KDB Tifa Finance Tbk.,2011-07-08,3552213000.0,Pengembangan,Financials,430,1527451590000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2011-07-08,2023-01-06
TINS,Timah Tbk.,1995-10-19,7447753454.0,Utama,Basic Materials,1145,8527677704830.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06
TIRA,Tira Austenite Tbk,1993-07-27,588000000.0,Pengembangan,Industrials,408,239904000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06
TIRT,Tirta Mahakam Resources Tbk,1999-12-13,1011774750.0,Utama,Basic Materials,50,50588737500.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06
TKIM,Pabrik Kertas Tjiwi Kimia Tbk.,1990-04-03,3113223570.0,Utama,Basic Materials,6975,21714734400750.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06
TLDN,Teladan Prima Agro Tbk.,2022-04-12,12946530200.0,Utama,Consumer Non-Cyclicals,585,7573720167000.0,2022-04-12 09:00:00,2023-01-06 15:59:00,2022-04-12 09:00:00,2023-01-06 15:00:00,2022-04-12,2023-01-06
TLKM,Telkom Indonesia (Persero) Tbk,1995-11-14,99062216600.0,Utama,Infrastructures,3710,367520823586000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06
TMAS,Temas Tbk.,2003-07-09,5705150000.0,Utama,Transportation & Logistic,2030,11581454500000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2003-07-09,2023-01-06
TMPO,Tempo Intimedia Tbk.,2001-01-08,1058333250.0,Pengembangan,Consumer Cyclicals,117,123824990250.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06
TNCA,Trimuda Nuansa Citra Tbk.,2018-06-28,421640000.0,Pengembangan,Transportation & Logistic,282,118902480000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2018-06-28,2023-01-06
TOBA,TBS Energi Utama Tbk.,2012-07-06,8049964000.0,Utama,Energy,545,4387230380000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2012-07-06,2023-01-06
TOOL,Rohartindo Nusantara Luas Tbk.,2022-08-09,2050000000.0,Pengembangan,Consumer Cyclicals,73,149650000000.0,2022-08-09 09:00:00,2023-01-06 15:59:00,2022-08-09 09:00:00,2023-01-06 15:00:00,2022-08-09,2023-01-06
TOPS,Totalindo Eka Persada Tbk.,2017-06-16,33330000000.0,Utama,Infrastructures,50,1666500000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2017-06-16,2023-01-06
TOTL,Total Bangun Persada Tbk.,2006-07-25,3410000000.0,Utama,Infrastructures,304,1036640000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2006-07-25,2023-01-06
TOTO,Surya Toto Indonesia Tbk.,1990-10-30,10320000000.0,Pengembangan,Industrials,264,2724480000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06
TOWR,Sarana Menara Nusantara Tbk.,2010-03-08,51014625000.0,Utama,Infrastructures,1155,58921891875000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2010-03-08,2023-01-06
TOYS,Sunindo Adipersada Tbk.,2020-08-06,1435000297.0,Pengembangan,Consumer Cyclicals,68,97580020196.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-08-06 09:00:00,2023-01-06 15:00:00,2020-08-06,2023-01-06
TPIA,Chandra Asri Petrochemical Tbk,2008-05-26,21627886273.0,Pengembangan,Basic Materials,2340,50609253878820.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2008-05-26,2023-01-06
TPMA,Trans Power Marine Tbk.,2013-02-20,2633300000.0,Pengembangan,Energy,456,1200784800000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2013-02-20,2023-01-06
TRAM,Trada Alam Minera Tbk.,2008-09-10,49643627934.0,Utama,Energy,50,2482181396700.0,,,,,2008-09-10,2023-01-06
TRGU,Cerestar Indonesia Tbk.,2022-07-08,7945412700.0,Pengembangan,Consumer Non-Cyclicals,220,1747990794000.0,2022-07-08 09:00:00,2023-01-06 15:59:00,2022-07-08 09:00:00,2023-01-06 15:00:00,2022-07-08,2023-01-06
TRIL,Triwira Insanlestari Tbk.,2008-01-28,1200000000.0,Pengembangan,Industrials,,,,,,,,
TRIM,Trimegah Sekuritas Indonesia T,2000-01-31,7109300000.0,Utama,Financials,218,1549827400000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06
TRIN,Perintis Triniti Properti Tbk.,2020-01-15,4399330905.0,Pengembangan,Properties & Real Estate,288,1267007300640.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2020-01-15,2023-01-06
TRIO,Trikomsel Oke Tbk.,2009-04-14,26007494645.0,Utama,Consumer Cyclicals,,,,,,,,
TRIS,Trisula International Tbk.,2012-06-28,3141443806.0,Pengembangan,Consumer Cyclicals,228,716249187768.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2012-06-28,2023-01-06
TRJA,Transkon Jaya Tbk.,2020-08-27,1510200000.0,Pengembangan,Transportation & Logistic,232,350366400000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-08-27 09:00:00,2023-01-06 15:00:00,2020-08-27,2023-01-06
TRST,Trias Sentosa Tbk.,1990-07-02,2808000000.0,Utama,Basic Materials,715,2007720000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06
TRUE,Triniti Dinamik Tbk.,2021-06-10,7570888280.0,Pengembangan,Properties & Real Estate,50,378544414000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2021-06-10 09:00:00,2023-01-06 15:00:00,2021-06-10,2023-01-06
TRUK,Guna Timur Raya Tbk.,2018-05-23,435000000.0,Pengembangan,Transportation & Logistic,96,41760000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2018-05-23,2023-01-06
TRUS,Trust Finance Indonesia Tbk,2002-11-28,800000000.0,Pengembangan,Financials,426,340800000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2002-11-28,2023-01-06
TSPC,Tempo Scan Pacific Tbk.,1994-06-17,4509864300.0,Utama,Healthcare,1400,6313810020000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06
TUGU,Asuransi Tugu Pratama Indonesi,2018-05-28,1777777800.0,Pengembangan,Financials,1535,2728888923000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2018-05-28,2023-01-06
TURI,Tunas Ridean Tbk.,1995-05-16,5580000000.0,Utama,Consumer Cyclicals,1560,8704800000000.0,2021-11-01 09:00:00,2022-05-27 15:59:00,2020-04-16 09:00:00,2022-05-27 16:00:00,2001-04-16,2023-01-06
UANG,Pakuan Tbk.,2020-07-06,1210000000.0,Pengembangan,Consumer Cyclicals,865,1046650000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-07-06 09:00:00,2023-01-06 15:00:00,2020-07-06,2023-01-06
UCID,Uni-Charm Indonesia Tbk.,2019-12-20,4156572300.0,Utama,Consumer Non-Cyclicals,1120,4655360976000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2019-12-20,2023-01-06
UFOE,Damai Sejahtera Abadi Tbk.,2021-02-01,2287500000.0,Utama,Consumer Cyclicals,206,471225000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2021-02-01 09:00:00,2023-01-06 15:00:00,2021-02-01,2023-01-06
ULTJ,Ultra Jaya Milk Industry & Tra,1990-07-02,11553528000.0,Utama,Consumer Non-Cyclicals,1440,16637080320000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06
UNIC,Unggul Indah Cahaya Tbk.,1989-11-06,383331363.0,Utama,Basic Materials,9925,3804563777775.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06
UNIQ,Ulima Nitra Tbk.,2021-03-08,3138983000.0,Utama,Energy,63,197755929000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2021-03-08 09:00:00,2023-01-06 15:00:00,2021-03-08,2023-01-06
UNIT,Nusantara Inti Corpora Tbk,2002-04-18,75422200.0,Pengembangan,Consumer Cyclicals,316,23833415200.0,,,2020-04-16 09:00:00,2022-04-15 16:00:00,2002-04-18,2023-01-06
UNSP,Bakrie Sumatera Plantations Tb,1990-03-06,2500162344.0,Utama,Consumer Non-Cyclicals,134,335021754096.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06
